cosine similarity,line1,sentence1,line2,sentence2
0.905,448,ถ้าคุณว่างวันเสาร์นี้ เราไปดูหนังเรื่องใหม่ด้วยกันดีไหม?,1484,หากคุณมีเวลาว่างเราน่าจะไปดูหนังด้วยกัน
0.905,1251,เมื่อเราพบปัญหา เราควรเผชิญหน้ากับมันและหาทางแก้ไข,1427,เมื่อมีปัญหา เราควรหาทางแก้ไขอย่างสร้างสรรค์
0.905,464,ผมกำลังฝึกถ่ายรูป และอยากไปถ่ายภาพธรรมชาติ,720,ฉันชอบถ่ายภาพธรรมชาติ เช่น ภูเขาและน้ำตก
0.905,1840,ถ้าคุณมีเวลาว่าง เราไปดื่มกาแฟด้วยกันไหม,2057,หลังจากที่เราไปช้อปปิ้งเสร็จ เราสามารถไปดื่มกาแฟกัน
0.905,1459,ฉันสนใจที่จะเรียนรู้การทำอาหารเพื่อสุขภาพสำหรับครอบครัว,1622,ฉันอยากเรียนทำอาหารไทยเพื่อที่จะทำให้ครอบครัวทานที่บ้าน
0.905,555,ถ้าเราประหยัดเงินวันนี้ อนาคตเราก็จะมีความมั่นคงทางการเงิน,1174,เราควรจะประหยัดเงินเพื่ออนาคตของเรา
0.905,1222,แม้ว่าจะมีอุปสรรคมากมาย เรายังคงมุ่งมั่นที่จะประสบความสำเร็จ,2022,แม้ว่างานจะยาก แต่ถ้าเราพยายาม เราจะสำเร็จได้
0.905,1359,เราต้องรีบทำงานให้เสร็จก่อนที่จะถึงกำหนดส่ง,1563,เราควรจัดการเวลาให้ดีเพื่อไม่ให้พลาดกำหนดส่งงาน
0.905,1116,ถึงแม้ว่างานจะยาก แต่ฉันก็จะพยายามทำให้ดีที่สุด,2022,แม้ว่างานจะยาก แต่ถ้าเราพยายาม เราจะสำเร็จได้
0.905,223,เธอควรฝึกพูดภาษาไทยกับคนท้องถิ่นเพื่อพัฒนาการออกเสียง,670,ฉันต้องการฝึกภาษาไทยให้เก่งขึ้นเพราะจะได้สื่อสารกับคนท้องถิ่นได้ดี
0.905,94,การฟังเพลงคลาสสิกช่วยให้ฉันมีสมาธิและทำงานได้มีประสิทธิภาพมากขึ้น,1592,ฉันชอบฟังเพลงขณะทำงานเพราะมันช่วยให้ฉันมีสมาธิมากขึ้น
0.905,13,ถ้าเราต้องการประสบความสำเร็จ เราควรตั้งเป้าหมายและพยายามอย่างเต็มที่เพื่อให้ไปถึง,560,ถ้าเรามีความมุ่งมั่นและอดทน เราก็จะสามารถบรรลุเป้าหมายได้
0.905,1118,เมื่อไหร่ที่คุณมีเวลาว่าง เราควรนัดเจอกันบ้างนะ,1594,เมื่อไหร่ที่คุณว่าง เราควรนัดพบกันเพื่อหารือเกี่ยวกับโครงการนี้
0.905,672,ฉันกำลังมองหางานใหม่ที่ท้าทายและมีโอกาสก้าวหน้า,1548,เธอกำลังมองหางานใหม่ที่ท้าทายและน่าสนใจมากขึ้น
0.905,917,เมื่อเรามีความรักและเอาใจใส่ต่อสิ่งที่ทำ ผลลัพธ์ที่ได้ก็มักจะออกมาดีเสมอ,1472,เมื่อเราตั้งใจทำสิ่งใด เราก็จะได้รับผลลัพธ์ที่ดี
0.905,907,การเรียนรู้จากความผิดพลาดเป็นสิ่งสำคัญที่ช่วยให้เราเติบโตและพัฒนา,1155,แม้ว่าเราจะเคยผิดพลาด แต่เราก็เรียนรู้จากมันได้
0.905,1524,ผมอยากเรียนรู้ภาษาใหม่เพื่อเปิดโลกทัศน์มากขึ้น,2299,การเรียนภาษาใหม่เป็นวิธีที่ดีในการเปิดมุมมองของเรา
0.905,705,ฉันกำลังวางแผนจัดงานเลี้ยงวันเกิดให้เพื่อนร่วมงาน,2014,เธอจะไปงานเลี้ยงวันเกิดของเพื่อนไหม เพราะฉันคิดว่าจะไปด้วย
0.905,49,การฟังเพลงโปรดช่วยให้ฉันรู้สึกดีขึ้นในวันที่เหนื่อยล้า,1972,การฟังเพลงช่วยให้ฉันผ่อนคลายและมีความสุข
0.905,109,ถ้าวันเสาร์ฝนไม่ตกเราจะไปปิกนิกที่สวนสาธารณะกันไหม,1263,ถ้าอากาศดี พรุ่งนี้เราจะไปปิกนิกที่สวนสาธารณะกันไหม
0.905,2251,ฉันชอบดื่มชาร้อนในตอนเช้าเพราะทำให้รู้สึกสดชื่น,2405,ฉันชอบดื่มกาแฟในตอนเช้าเพราะมันทำให้ฉันตื่นตัว
0.905,298,ถ้าเรามีความอดทนและมุ่งมั่น ความสำเร็จจะอยู่ไม่ไกล,900,ถ้าเราตั้งเป้าหมายและมุ่งมั่นทำงานหนัก เราก็จะสามารถประสบความสำเร็จได้ตามที่หวัง
0.905,1459,ฉันสนใจที่จะเรียนรู้การทำอาหารเพื่อสุขภาพสำหรับครอบครัว,2409,ฉันกำลังเรียนทำอาหารไทยเพราะอยากทำอาหารให้ครอบครัวทาน
0.905,319,การวาดภาพทำให้ฉันได้แสดงความคิดสร้างสรรค์และจินตนาการ,602,ฉันชอบสร้างสรรค์งานศิลปะ เพื่อแสดงความคิดและอารมณ์ของฉัน
0.905,886,ถ้าเรารู้จักการจัดการเวลาอย่างมีประสิทธิภาพ เราก็จะทำงานได้มากขึ้นในแต่ละวัน,1249,ถ้าเราสามารถจัดการเวลาได้ดี เราก็จะมีเวลาว่างมากขึ้น
0.905,1692,ถ้าเราทำงานเป็นทีมและสื่อสารกันอย่างมีประสิทธิภาพ เราจะบรรลุเป้าหมายได้,2495,การทำงานเป็นทีมจะทำให้เราประสบความสำเร็จได้มากขึ้น
0.905,684,ถ้าเราประหยัดเงิน เราจะมีเงินพอสำหรับทริปท่องเที่ยว,1021,หากเราวางแผนการเดินทางล่วงหน้า เราจะสามารถประหยัดทั้งเวลาและเงินได้มากขึ้น
0.905,1313,ฉันกำลังเรียนทำอาหารไทยกับแม่ที่บ้าน และตั้งใจว่าจะทำเมนูที่เรียบง่ายก่อนเป็นอันดับแรก,1622,ฉันอยากเรียนทำอาหารไทยเพื่อที่จะทำให้ครอบครัวทานที่บ้าน
0.905,987,ฉันต้องการปรับปรุงทักษะการสื่อสารของฉัน เพื่อทำงานร่วมกับผู้อื่นได้ดีขึ้น,2458,คุณมีคำแนะนำสำหรับการปรับปรุงทักษะการสื่อสารหรือไม่
0.904,306,แม้ว่าเราจะพบกับอุปสรรค แต่เราก็ไม่ควรยอมแพ้ต่อความฝันของเรา,1625,แม้ว่าจะมีอุปสรรคมากมาย แต่เราต้องไม่ยอมแพ้และเดินหน้าต่อไป
0.904,1239,ถ้าคุณสนใจ เราสามารถจัดการประชุมเพื่อหารือรายละเอียดเพิ่มเติม,1999,เราสามารถพูดคุยเพิ่มเติมเกี่ยวกับรายละเอียดได้เมื่อพบกัน
0.904,1209,แม้ว่าจะมีอุปสรรคมากมาย แต่เราก็จะผ่านมันไปได้,1964,แม้ว่าจะมีอุปสรรคมากมาย เราก็ไม่ควรยอมแพ้
0.904,22,ถ้าเรามีความอดทนและพยายาม ไม่ว่าอะไรก็สามารถสำเร็จได้,68,แม้ว่าจะเป็นเรื่องยาก แต่ถ้าเราพยายามอย่างเต็มที่ ก็ไม่มีอะไรที่เป็นไปไม่ได้
0.904,1209,แม้ว่าจะมีอุปสรรคมากมาย แต่เราก็จะผ่านมันไปได้,1390,ถึงแม้ว่ามันจะยาก แต่ถ้าเราพยายาม เราก็จะประสบความสำเร็จได้
0.904,298,ถ้าเรามีความอดทนและมุ่งมั่น ความสำเร็จจะอยู่ไม่ไกล,628,ถ้าเรามีความกล้าที่จะเริ่มต้น ความสำเร็จก็จะไม่ไกลเกินเอื้อม
0.904,1112,แม้ว่าวันนี้ฝนจะตก แต่ฉันก็ยังต้องออกไปซื้อของที่ตลาด,2239,ถึงแม้ว่าฝนจะตกเราก็ยังสามารถไปช็อปปิ้งที่ห้างสรรพสินค้าได้
0.904,49,การฟังเพลงโปรดช่วยให้ฉันรู้สึกดีขึ้นในวันที่เหนื่อยล้า,283,การฟังเพลงช่วยให้ฉันได้ปลดปล่อยความเครียดและรู้สึกผ่อนคลาย
0.904,769,เมื่อวานฉันเจอเพื่อนเก่าที่ห้างโดยบังเอิญ,1480,เมื่อวานนี้ฉันได้พบเพื่อนเก่าที่ไม่ได้เจอกันนานมาก
0.904,1000,ถ้าเรามีความมุ่งมั่นและความพยายาม เราจะสามารถทำได้ทุกอย่าง,1465,ถ้าเรามีความมุ่งมั่น เราก็จะสามารถเอาชนะอุปสรรคได้
0.904,289,ถ้าเราทำงานร่วมกัน เราจะสามารถประสบความสำเร็จได้ง่ายขึ้น,1495,ถ้าเราต้องการสำเร็จเราควรทำงานเป็นทีมมากขึ้น
0.904,259,การเรียนภาษาต่างประเทศต้องใช้ความพยายามและการฝึกฝนอย่างต่อเนื่อง,865,การเรียนภาษาใหม่ไม่ใช่เรื่องง่าย แต่ถ้าเราฝึกฝนอย่างสม่ำเสมอ เราก็จะเก่งขึ้นได้
0.904,590,ฉันกำลังอ่านหนังสือที่น่าสนใจมาก อยากแนะนำให้คุณลองอ่านดู,2238,ฉันกำลังหาหนังสือเล่มใหม่ที่จะอ่านมีเรื่องไหนที่คุณแนะนำบ้าง
0.904,504,ผมอยากเรียนรู้การถ่ายภาพในสตูดิโอ คุณสนใจไหม?,966,ฉันต้องการฝึกฝนทักษะการถ่ายภาพของฉัน คุณอยากไปถ่ายรูปด้วยกันไหม
0.904,547,แม้ว่าสถานการณ์จะยากลำบาก แต่เราควรมีความหวังและมองโลกในแง่ดี,1678,ถ้าเรามองโลกในแง่ดี ชีวิตก็จะเต็มไปด้วยความสุขและความหวัง
0.904,949,ถ้าคุณมีปัญหา อย่าลังเลที่จะโทรหาฉัน ฉันยินดีจะช่วยเสมอ,2020,ถ้าเธอต้องการความช่วยเหลือ โปรดโทรหาฉันได้ทุกเวลา
0.904,1408,ถ้าเราเก็บออมเงินทุกเดือน เราจะสามารถซื้อบ้านได้ในอนาคต,2075,ถ้าเราประหยัดเงินได้มากพอ เราจะสามารถซื้อบ้านได้
0.904,511,ถ้าเรามีเวลา เราไปสำรวจพิพิธภัณฑ์วิทยาศาสตร์กันเถอะ,2462,ถ้าเรามีเวลาเพียงพอ เราสามารถเยี่ยมชมพิพิธภัณฑ์ด้วย
0.904,20,ก่อนเดินทางไปต่างประเทศ ควรตรวจสอบเอกสารและเตรียมความพร้อมให้เรียบร้อย,1806,เมื่อคุณเดินทางไปต่างประเทศ คุณควรเตรียมพาสปอร์ตให้พร้อม
0.904,588,ฉันชอบดื่มกาแฟตอนเช้า มันช่วยให้ฉันตื่นตัวและพร้อมสำหรับวันใหม่,2251,ฉันชอบดื่มชาร้อนในตอนเช้าเพราะทำให้รู้สึกสดชื่น
0.904,1573,ถ้าเราร่วมมือกันเราสามารถทำโครงการนี้ให้สำเร็จได้,2094,ถ้าเราทำงานร่วมกัน เราจะสามารถทำงานนี้ให้เสร็จเร็วขึ้น
0.904,109,ถ้าวันเสาร์ฝนไม่ตกเราจะไปปิกนิกที่สวนสาธารณะกันไหม,476,เราไปปิกนิกที่สวนสาธารณะสุดสัปดาห์นี้กันไหม?
0.904,1295,เมื่อเรามีเป้าหมายที่ชัดเจน เราก็จะมุ่งมั่นและไม่หลงทาง,1444,ถ้าเรามีเป้าหมายชัดเจน เราก็จะสามารถประสบความสำเร็จได้
0.904,472,ผมกำลังเรียนทำอาหาร และอยากลองทำอาหารไทยจานโปรด,1313,ฉันกำลังเรียนทำอาหารไทยกับแม่ที่บ้าน และตั้งใจว่าจะทำเมนูที่เรียบง่ายก่อนเป็นอันดับแรก
0.904,927,การพัฒนาตนเองอย่างต่อเนื่องเป็นสิ่งสำคัญที่จะทำให้เราประสบความสำเร็จในชีวิต,2282,การเรียนรู้อย่างต่อเนื่องเป็นสิ่งสำคัญสำหรับการพัฒนาตนเอง
0.904,586,แม้ว่าจะมีอุปสรรคมากมาย แต่ฉันก็จะเดินหน้าต่อไปด้วยความมุ่งมั่น,1085,แม้ว่าจะมีความท้าทายมากมาย แต่ฉันก็พร้อมที่จะเผชิญหน้ากับมัน
0.904,692,ถ้าเราช่วยกันทำงานนี้ เราจะเสร็จเร็วขึ้น,1573,ถ้าเราร่วมมือกันเราสามารถทำโครงการนี้ให้สำเร็จได้
0.904,1573,ถ้าเราร่วมมือกันเราสามารถทำโครงการนี้ให้สำเร็จได้,1975,ถ้าเราช่วยกันทำงานนี้ เราจะเสร็จเร็วขึ้น
0.904,2026,ฉันเรียนภาษาใหม่ เพราะอยากสื่อสารกับคนต่างชาติ,2441,ฉันชอบเรียนรู้ภาษาใหม่เพื่อเปิดโลกทัศน์ของตัวเอง
0.904,24,ฉันกำลังคิดจะซื้อต้นไม้มาปลูกในบ้าน เพื่อเพิ่มความสดชื่นและความสวยงาม,475,ผมอยากซื้อต้นไม้มาแต่งบ้าน คุณมีชนิดไหนแนะนำไหม?
0.904,17,ถึงแม้ว่าเราจะพบกับอุปสรรคมากมาย แต่ก็ไม่ควรยอมแพ้และควรสู้ต่อไป,608,แม้ว่าสถานการณ์จะยาก แต่เราควรมีความกล้าและเผชิญหน้ามัน
0.904,920,การเรียนรู้ภาษาใหม่ไม่เพียงแต่เพิ่มทักษะ แต่ยังเปิดประตูสู่โลกที่กว้างขึ้น,1524,ผมอยากเรียนรู้ภาษาใหม่เพื่อเปิดโลกทัศน์มากขึ้น
0.904,71,เธอเคยลองทำอาหารไทยเองหรือเปล่า มันสนุกและอร่อยมากเลย,187,เธอควรลองทำอาหารไทยสูตรดั้งเดิมดูจะได้รู้รสชาติแท้แท้
0.904,92,ฉันเพิ่งเริ่มเรียนวาดภาพสีน้ำ เพื่อพัฒนาทักษะทางศิลปะของตัวเอง,498,ฉันกำลังฝึกวาดภาพสีน้ำ แต่มันยากกว่าที่คิด
0.904,330,ฉันชอบเสียงของธรรมชาติที่ทำให้รู้สึกสงบและผ่อนคลาย,932,ฉันชอบการฟังเสียงฝนตก เพราะมันทำให้ฉันรู้สึกสงบและผ่อนคลาย
0.904,300,เมื่อเรามองโลกในแง่ดี ชีวิตก็จะสดใสและมีความสุขมากขึ้น,1300,เมื่อเรามองโลกในแง่ดี เราก็จะพบกับโอกาสมากมาย
0.904,804,ฉันเพิ่งซื้อหนังสือเล่มใหม่ที่ร้านหน้าปากซอย,2034,ฉันพบหนังสือเล่มหนึ่งที่น่าสนใจมากในร้านหนังสือเมื่อวานนี้
0.904,769,เมื่อวานฉันเจอเพื่อนเก่าที่ห้างโดยบังเอิญ,1137,เมื่อวานฉันเจอเพื่อนเก่าที่ไม่ได้พบกันมานานมาก
0.904,1584,ถ้าเรามีความตั้งใจเราก็จะสามารถบรรลุเป้าหมายได้,1668,ถ้าเรามีความมุ่งมั่น เราจะสามารถทำตามความฝันของเราได้
0.904,95,ถ้าเราดูแลสิ่งแวดล้อม โลกของเราก็จะสวยงามและยั่งยืนสำหรับคนรุ่นหลัง,1448,ฉันคิดว่าเราควรใส่ใจสิ่งแวดล้อม เพื่ออนาคตของโลก
0.904,517,ผมอยากเรียนรู้การเล่นเปียโน แต่ดูยากมากเลย,2310,ฉันอยากจะเรียนรู้การเล่นเปียโนเพราะชอบเสียงดนตรี
0.904,873,ฉันเชื่อว่าการดูแลสุขภาพด้วยการออกกำลังกายและกินอาหารที่มีประโยชน์ สำคัญต่อการมีชีวิตที่ดี,1045,เราควรออกกำลังกายและรับประทานอาหารที่มีประโยชน์เพื่อสุขภาพที่ดี
0.904,2269,การท่องเที่ยวทำให้เราได้พบประสบการณ์ใหม่และวัฒนธรรมที่แตกต่าง,2504,การเดินทางทำให้เราได้เรียนรู้และเห็นโลกในมุมที่ต่างไป
0.904,547,แม้ว่าสถานการณ์จะยากลำบาก แต่เราควรมีความหวังและมองโลกในแง่ดี,906,ถ้าเรามองโลกในแง่ดี ชีวิตของเราก็จะเต็มไปด้วยพลังและความหวัง
0.904,1932,ถึงแม้ว่าอาหารร้านนี้จะเผ็ด แต่ก็อร่อยมากนะ คุณต้องลอง,2235,อาหารที่ร้านนี้อร่อยมากและบรรยากาศก็ดีฉันอยากพาคุณมาลอง
0.903,69,การฟังความคิดเห็นของผู้อื่น ช่วยให้เราเติบโตและปรับปรุงตัวเองได้,1434,เมื่อเราเปิดใจรับฟังความคิดเห็นของผู้อื่น เราจะเรียนรู้มากขึ้น
0.903,2046,หลังจากที่ประชุมเสร็จแล้ว เรามาพูดคุยเกี่ยวกับโครงการต่อไป,2456,หลังจากการประชุมเสร็จสิ้น เราจะสรุปผลและวางแผนต่อไป
0.903,1583,คุณชอบภาพยนตร์เรื่องนี้ไหม ฉันคิดว่ามันน่าสนใจมาก,1920,ฉันคิดว่าภาพยนตร์เรื่องนี้น่าสนใจ แต่บางคนอาจจะไม่ชอบ
0.903,1692,ถ้าเราทำงานเป็นทีมและสื่อสารกันอย่างมีประสิทธิภาพ เราจะบรรลุเป้าหมายได้,2011,การทำงานร่วมกันทำให้เราบรรลุเป้าหมายได้เร็วขึ้น
0.903,1773,คุณยายชอบทำขนมไทยโบราณ และสอนวิธีการทำให้ลูกหลาน,1788,คุณป้าที่ขายขนมไทยทำขนมอร่อยมาก และรักษาสูตรโบราณไว้อย่างดี
0.903,1643,หากคุณมีคำถามเพิ่มเติม กรุณาติดต่อฉันได้ตลอดเวลา,1820,ถ้าคุณต้องการความช่วยเหลือ คุณสามารถโทรหาฉันได้ตลอดเวลา
0.903,1392,ถ้าวันนี้อากาศดี เราจะไปปิกนิกที่ชายหาดกันไหม,2303,ฉันหวังว่าอากาศจะดีในวันหยุดนี้เพื่อที่เราจะได้ไปปิกนิกกัน
0.903,1346,แม้ว่าฝนจะตกหนัก น้ำก็ยังไม่เหลวไหลท่วมถนนในหมู่บ้าน,1362,แม้ว่าฝนจะตกหนัก น้ำก็ยังไม่เหลวไหลเข้าบ้าน
0.903,38,ฉันรู้สึกซาบซึ้งในความมีน้ำใจของคุณ ที่คอยช่วยเหลือฉันเสมอมา,2112,ฉันรู้สึกขอบคุณสำหรับความช่วยเหลือและกำลังใจของคุณ
0.903,1643,หากคุณมีคำถามเพิ่มเติม กรุณาติดต่อฉันได้ตลอดเวลา,1980,ถ้าคุณมีข้อสงสัย โปรดอย่าลังเลที่จะถามฉันได้ตลอดเวลา
0.903,12,แม้ว่าฉันจะเหนื่อยมาก แต่ก็รู้สึกภูมิใจที่ได้ทำงานสำเร็จตามที่ตั้งใจไว้,600,แม้ว่าฉันจะเหนื่อย แต่การเห็นผลลัพธ์ทำให้ฉันรู้สึกคุ้มค่า
0.903,1231,แม้ว่าอากาศจะร้อน แต่เขาก็ยังคงวิ่งออกกำลังกายทุกเช้า,1591,แม้ว่าฝนจะตกหนัก แต่เขาก็ยังคงออกไปวิ่งตามปกติทุกเช้า
0.903,729,คุณมีแผนสำหรับงานเทศกาลที่จะมาถึงนี้หรือยัง?,2091,คุณมีแผนสำหรับวันหยุดยาวนี้หรือยัง
0.903,297,การวางแผนการเงินที่ดีจะช่วยให้เรามีความมั่นคงในอนาคต,555,ถ้าเราประหยัดเงินวันนี้ อนาคตเราก็จะมีความมั่นคงทางการเงิน
0.903,2259,ถ้าเรามีความฝันเราก็ควรพยายามทำให้เป็นจริงด้วยความมุ่งมั่น,2291,เมื่อเรามีเป้าหมายเราก็ควรพยายามอย่างเต็มที่เพื่อให้บรรลุ
0.903,34,การอ่านหนังสือก่อนนอนจะช่วยให้เราผ่อนคลายและนอนหลับสบายขึ้น,1225,เมื่อถึงเวลานอน ฉันมักจะอ่านหนังสือเล่มโปรดก่อนหลับ
0.903,1045,เราควรออกกำลังกายและรับประทานอาหารที่มีประโยชน์เพื่อสุขภาพที่ดี,1646,การกินอาหารที่มีประโยชน์เป็นสิ่งสำคัญสำหรับสุขภาพที่ดี
0.903,900,ถ้าเราตั้งเป้าหมายและมุ่งมั่นทำงานหนัก เราก็จะสามารถประสบความสำเร็จได้ตามที่หวัง,2275,ฉันเชื่อว่าความพยายามและความตั้งใจจะนำพาเราไปสู่ความสำเร็จ
0.903,971,ถ้าเราแบ่งงานกันทำ เราจะเสร็จเร็วขึ้นและมีเวลาพักผ่อนมากขึ้น,2436,ถ้าเราทำงานร่วมกัน เราจะสำเร็จได้เร็วขึ้น
0.903,1213,ฉันชอบดูดาวบนท้องฟ้ายามค่ำคืนที่ปราศจากแสงเมือง,1436,ฉันสนใจเรื่องดาราศาสตร์และชอบดูดาวในคืนที่ท้องฟ้าแจ่มใส
0.903,903,การฟังเพลงคลาสสิกช่วยให้ฉันรู้สึกผ่อนคลายและมีสมาธิในการทำงาน,1592,ฉันชอบฟังเพลงขณะทำงานเพราะมันช่วยให้ฉันมีสมาธิมากขึ้น
0.903,933,ถ้าเรารู้จักการจัดลำดับความสำคัญ เราก็จะสามารถบริหารเวลาได้อย่างมีประสิทธิภาพ,2080,เราควรจัดการเวลาของเราให้ดี เพื่อที่จะทำทุกอย่างได้สำเร็จ
0.903,1226,ถ้าเธอต้องการความช่วยเหลือ โปรดอย่าลังเลที่จะบอกฉัน,2453,ถ้าคุณต้องการความช่วยเหลือเพิ่มเติม อย่าลังเลที่จะติดต่อฉัน
0.903,638,การเปิดใจรับฟังความคิดเห็นของผู้อื่น จะทำให้เราเติบโตและพัฒนา,1309,เมื่อเราเปิดใจรับฟังผู้อื่น เราก็จะเรียนรู้มากขึ้น
0.903,620,ถ้าเราเรียนรู้จากความผิดพลาด เราก็จะเติบโตและแข็งแกร่งขึ้น,1155,แม้ว่าเราจะเคยผิดพลาด แต่เราก็เรียนรู้จากมันได้
0.903,1793,คุณตาชอบทำเครื่องจักสานไทย และสอนวิธีการสานให้ลูกหลาน,1802,คุณยายชอบทอผ้าไทย และสอนลวดลายโบราณให้ลูกหลาน
0.903,702,ฉันชอบดูดาวในคืนที่ท้องฟ้าโปร่งใส มันทำให้ฉันรู้สึกสงบ,1213,ฉันชอบดูดาวบนท้องฟ้ายามค่ำคืนที่ปราศจากแสงเมือง
0.903,58,เธอมีแผนจะทำอะไรในวันหยุดสุดสัปดาห์นี้บ้าง เราอาจจะนัดกันไปเที่ยวได้,1684,คุณมีแผนสำหรับสุดสัปดาห์นี้หรือยัง เราอาจจะทำกิจกรรมร่วมกันได้
0.903,713,การอ่านข่าวทุกเช้าช่วยให้ฉันรู้เท่าทันสถานการณ์ปัจจุบัน,2296,การอ่านข่าวทุกวันช่วยให้เราทันสมัยและรู้ทันเหตุการณ์
0.903,500,ผมพบร้านอาหารใหม่ที่อาหารอร่อยมาก คุณต้องลองไป,1971,ฉันเพิ่งพบร้านอาหารที่เสิร์ฟอาหารมังสวิรัติอร่อยมาก
0.903,1142,ฉันชอบฟังเสียงฝนตกเวลาที่นอนพักผ่อนอยู่บ้าน,2076,ฉันชอบฟังเสียงฝนตก มันทำให้ฉันรู้สึกสงบ
0.903,542,แม้ว่าปัญหาจะยาก แต่ถ้าเราช่วยกันคิด ก็ต้องหาทางแก้ไขได้แน่นอน,577,แม้ว่าความคิดเห็นของเราจะแตกต่างกัน แต่เราก็สามารถหาทางออกที่ดีได้
0.903,1237,เราควรดูแลสุขภาพของตนเองโดยการออกกำลังกายและกินอาหารที่มีประโยชน์,1439,เมื่อเราออกกำลังกายเป็นประจำ สุขภาพก็จะดีขึ้น
0.903,68,แม้ว่าจะเป็นเรื่องยาก แต่ถ้าเราพยายามอย่างเต็มที่ ก็ไม่มีอะไรที่เป็นไปไม่ได้,1842,ถึงแม้ว่าจะยาก แต่ฉันจะพยายามทำให้ดีที่สุด
0.903,1184,ถ้าเราร่วมมือกัน เราก็จะทำสำเร็จได้อย่างแน่นอน,1616,หากเราร่วมมือกันทำงานนี้ ฉันเชื่อว่าเราจะทำได้ดีกว่าทำคนเดียว
0.903,1844,ขณะที่เราคุยกัน เวลาก็ผ่านไปเร็วมาก,1890,ขณะที่เราทำงาน เวลาก็ผ่านไปเร็วมาก
0.903,1582,ผมคิดว่าเราควรพักผ่อนบ้างหลังจากทำงานหนักมาทั้งวัน,2389,เขาทำงานหนักมากจนเหนื่อยจึงต้องพักผ่อน
0.903,1062,ถ้าคุณสนใจเรียนรู้เพิ่มเติม เราสามารถจัดการประชุมอีกครั้งได้,1579,เราควรนัดพบกันอีกครั้งเพื่อหารือรายละเอียดเพิ่มเติม
0.903,661,การออกกำลังกายทุกวันทำให้สุขภาพของฉันแข็งแรงขึ้น,1439,เมื่อเราออกกำลังกายเป็นประจำ สุขภาพก็จะดีขึ้น
0.903,924,การร่วมมือกันในทีมทำให้เราสามารถบรรลุเป้าหมายที่ใหญ่ขึ้นได้เร็วกว่า,2094,ถ้าเราทำงานร่วมกัน เราจะสามารถทำงานนี้ให้เสร็จเร็วขึ้น
0.903,639,แม้ว่าจะมีอุปสรรค แต่ฉันเชื่อว่าเราจะร่วมมือกันผ่านมันไปได้,1601,แม้ว่างานนี้จะยาก แต่ฉันเชื่อว่าเราจะทำเสร็จได้ทันเวลา
0.903,692,ถ้าเราช่วยกันทำงานนี้ เราจะเสร็จเร็วขึ้น,1038,แม้ว่างานจะยาก แต่ถ้าเราทำงานร่วมกัน เราก็จะทำได้สำเร็จ
0.903,1038,แม้ว่างานจะยาก แต่ถ้าเราทำงานร่วมกัน เราก็จะทำได้สำเร็จ,1975,ถ้าเราช่วยกันทำงานนี้ เราจะเสร็จเร็วขึ้น
0.903,747,เราควรรับฟังความคิดเห็นของผู้อื่นเพื่อการพัฒนาที่ดีขึ้น,1434,เมื่อเราเปิดใจรับฟังความคิดเห็นของผู้อื่น เราจะเรียนรู้มากขึ้น
0.903,1249,ถ้าเราสามารถจัดการเวลาได้ดี เราก็จะมีเวลาว่างมากขึ้น,2279,ถ้าเรามีเวลาว่างเราควรใช้มันให้เป็นประโยชน์มากที่สุด
0.903,105,เมื่อวานฉันไปซื้อผักที่ตลาดและพบเพื่อนเก่าที่ไม่ได้เจอกันนาน,681,เมื่อวานนี้ฉันเจอเพื่อนเก่าที่ไม่ได้พบกันมานาน
0.903,105,เมื่อวานฉันไปซื้อผักที่ตลาดและพบเพื่อนเก่าที่ไม่ได้เจอกันนาน,1137,เมื่อวานฉันเจอเพื่อนเก่าที่ไม่ได้พบกันมานานมาก
0.903,78,ถ้าเรารู้จักการจัดลำดับความสำคัญ เราก็จะบริหารเวลาได้อย่างมีประสิทธิภาพ,2080,เราควรจัดการเวลาของเราให้ดี เพื่อที่จะทำทุกอย่างได้สำเร็จ
0.903,22,ถ้าเรามีความอดทนและพยายาม ไม่ว่าอะไรก็สามารถสำเร็จได้,1584,ถ้าเรามีความตั้งใจเราก็จะสามารถบรรลุเป้าหมายได้
0.903,1845,แม้ว่าจะเหนื่อย แต่ฉันก็มีความสุขกับงานที่ทำ,1924,แม้ว่าวันนี้จะยุ่งมาก แต่ฉันก็รู้สึกพอใจที่ได้ทำงานสำเร็จ
0.903,2253,การอ่านหนังสือนอกจากจะสนุกแล้วยังช่วยเพิ่มความรู้ด้วย,2444,คุณเห็นด้วยไหมว่าการอ่านหนังสือทำให้เรามีความรู้มากขึ้น
0.903,813,เราต้องการจองห้องพักสำหรับสามคืน,829,เราต้องการจองตั๋วหนังสำหรับสามคนคืนนี้
0.903,710,คุณมีข้อเสนอแนะในการปรับปรุงงานนี้หรือไม่?,2101,เธอมีคำแนะนำอะไรสำหรับการปรับปรุงงานของฉันไหม
0.903,348,การออกกำลังกายเป็นสิ่งสำคัญ เพราะช่วยให้สุขภาพแข็งแรงและจิตใจผ่อนคลาย,1023,การออกกำลังกายเป็นประจำเป็นสิ่งสำคัญสำหรับสุขภาพที่ดีและชีวิตที่ยืนยาว
0.903,28,ในช่วงวันหยุดยาวนี้ เราวางแผนจะไปเที่ยวต่างจังหวัดกับครอบครัว,1637,ฉันตื่นเต้นที่จะได้ไปเที่ยวกับครอบครัวในวันหยุดยาวนี้
