cosine similarity,line1,sentence1,line2,sentence2
0.911,396,การออกกำลังกายเป็นสิ่งสำคัญ เพราะช่วยให้สุขภาพแข็งแรงและจิตใจผ่อนคลาย,1826,การออกกำลังกายสม่ำเสมอเป็นสิ่งสำคัญสำหรับสุขภาพที่ดี
0.911,1963,แม่มักจะสอนให้เราประหยัดน้ำประหยัดไฟ และใช้ทรัพยากรอย่างคุ้มค่า,2080,แม่ของฉันสอนให้ฉันประหยัดเงิน และใช้จ่ายอย่างรอบคอบ
0.911,1435,ฉันกำลังเรียนรู้ที่จะเล่นกีตาร์ และหวังว่าสักวันจะเล่นเพลงโปรดได้,1624,เขากำลังฝึกเล่นกีตาร์ เพื่อที่จะเล่นเพลงโปรดของเขาได้
0.911,1075,เมื่อเรามีความหวังและทัศนคติที่ดี เราก็จะสามารถเผชิญกับความท้าทายได้อย่างมั่นใจ,1924,การมีทัศนคติเชิงบวกช่วยให้เราสามารถเผชิญหน้ากับความท้าทายได้ดีขึ้น
0.911,21,ฉันอยากเรียนรู้ภาษาใหม่ เพราะจะได้สื่อสารกับคนต่างชาติได้ดีขึ้น,1411,ฉันต้องการเรียนรู้ภาษาใหม่ๆ เพื่อที่จะเปิดโลกทัศน์ของฉัน
0.911,1304,ถ้าอากาศดี เราไปปิกนิกที่ชายหาดกันเถอะ,2616,ฉันหวังว่าอากาศจะดีในวันหยุดนี้เพื่อที่เราจะได้ไปปิกนิกกัน
0.911,1515,มาเถอะ เราไปหาอะไรอร่อยๆ กินกัน ฉันรู้จักร้านดีๆ แถวนี้หลายร้าน,1533,มาเถอะ เราไปหาอะไรอร่อยๆ กินกัน ฉันหิวมากแล้ว
0.911,1068,ฉันตั้งใจจะอ่านหนังสือให้มากขึ้น เพื่อเพิ่มพูนความรู้และเปิดมุมมองใหม่ๆ,1363,ฉันคิดว่าการอ่านหนังสือทำให้เราเปิดโลกทัศน์กว้างขึ้น
0.911,740,ถ้าเรามีความมุ่งมั่นและตั้งใจจริง เราก็จะประสบความสำเร็จ,1004,ถ้าเรามีความพยายามและไม่ยอมแพ้ เราก็จะสามารถบรรลุเป้าหมายที่ตั้งไว้ได้
0.911,1321,ฉันชอบดูพระอาทิตย์ตกดินที่ริมทะเลมากที่สุด,1445,ในช่วงเย็น ฉันชอบนั่งชมพระอาทิตย์ตกกับเพื่อนๆ ที่ชายหาด
0.911,286,เราควรวางแผนการเดินทางให้ดีเพื่อไม่ให้เกิดปัญหาในภายหลัง,1748,เราควรเตรียมตัวให้พร้อมก่อนการเดินทางครั้งนี้
0.911,1411,ฉันต้องการเรียนรู้ภาษาใหม่ๆ เพื่อที่จะเปิดโลกทัศน์ของฉัน,2612,การเรียนภาษาใหม่เป็นวิธีที่ดีในการเปิดมุมมองของเรา
0.911,668,ถ้าคุณต้องการกำลังใจ ฉันอยู่ที่นี่เสมอเพื่อคุณ,1755,ฉันอยากให้คุณรู้ว่าฉันอยู่ที่นี่เสมอถ้าคุณต้องการ
0.911,298,หลังจากทำงานเหนื่อยๆ ฉันชอบนั่งฟังเพลงเบาๆ เพื่อผ่อนคลาย,2583,การฟังเพลงโปรดช่วยให้ฉันผ่อนคลายหลังจากวันที่ยาวนาน
0.911,339,แม้ว่าเราจะพบกับอุปสรรค แต่เราก็ไม่ควรยอมแพ้ต่อความฝันของเรา,1901,ถ้าเรามีความมุ่งมั่น เราจะสามารถทำตามความฝันของเราได้
0.911,1490,ฉันกำลังเรียนรู้ที่จะทำอาหารจานโปรดเพื่อทำให้ครอบครัวประทับใจ,2531,ตอนนี้ฉันกำลังเรียนทำอาหารไทยเพราะอยากทำให้ครอบครัวทาน
0.911,736,ถ้าเราแบ่งปันความรักและความสุข โลกก็จะน่าอยู่ขึ้น,1648,ถ้าเราช่วยเหลือผู้อื่น โลกจะน่าอยู่ยิ่งขึ้น
0.911,1344,เขากำลังมองหางานใหม่ที่ท้าทายและมีโอกาสก้าวหน้า,2358,ฉันกำลังมองหางานใหม่ ที่ท้าทายและน่าสนใจมากขึ้น
0.911,155,รถบรรทุกขนผลไม้พลิกคว่ำทำให้ถนนเลอะน้ำมะพร้าวทั้งสาย,196,รถบรรทุกขนส่งผลไม้พลิกคว่ำทำให้ถนนเละเทะไปด้วยสับปะรดส้มมะม่วง
0.911,80,ฉันกำลังวางแผนจัดงานเลี้ยงวันเกิด คุณสนใจจะมาร่วมสนุกด้วยกันไหม,800,ฉันกำลังวางแผนจัดงานเลี้ยงวันเกิดให้เพื่อนร่วมงาน
0.911,90,ถ้าเราช่วยเหลือผู้อื่น โลกนี้ก็จะน่าอยู่ขึ้นสำหรับทุกคน,1270,ถ้าเรารู้จักแบ่งปันและช่วยเหลือกัน สังคมก็จะน่าอยู่มากขึ้น
0.911,754,ในอนาคตฉันอยากจะเปิดร้านกาแฟเล็กๆ ที่ชายทะเล,1809,เธอฝันที่จะเปิดร้านกาแฟเล็กๆ ริมทะเลสักแห่ง
0.911,1443,ฉันตัดสินใจที่จะเรียนรู้สิ่งใหม่ๆ ทุกวันเพื่อพัฒนาตนเอง,1788,เธอกำลังพยายามเรียนรู้สิ่งใหม่ๆ ทุกวันเพื่อพัฒนาตนเอง
0.911,798,เมื่อวานฉันไปวิ่งที่สวนสาธารณะและรู้สึกสดชื่นมาก,2699,ฉันตื่นเช้ามาแล้วออกไปวิ่งที่สวนสาธารณะกับเพื่อนๆของฉัน
0.91,1248,เมื่อฉันมีเวลาว่าง ฉันมักจะวาดภาพหรือนั่งสมาธิเพื่อผ่อนคลาย,1882,เมื่อฉันมีเวลาว่าง ฉันมักจะอ่านหนังสือหรือวาดภาพ
0.91,727,แม้ว่าเส้นทางจะไม่ง่าย แต่ฉันก็พร้อมที่จะเผชิญความท้าทาย,1339,แม้ว่างานนี้จะท้าทาย แต่ฉันก็พร้อมที่จะลอง
0.91,1328,แม้ว่าเราจะเคยผิดพลาด แต่เราก็เรียนรู้จากมันได้,1618,แม้ว่าเราจะเคยผิดพลาด แต่เราสามารถเริ่มต้นใหม่ได้เสมอ
0.91,1028,ถ้าเราตั้งเป้าหมายและมุ่งมั่นทำงานหนัก เราก็จะสามารถประสบความสำเร็จได้ตามที่หวัง,1162,ถ้าเรามีความมุ่งมั่นและความพยายาม เราจะสามารถทำได้ทุกอย่าง
0.91,26,ฉันกำลังคิดจะซื้อต้นไม้มาปลูกในบ้าน เพื่อเพิ่มความสดชื่นและความสวยงาม,1409,ฉันพยายามปลูกต้นไม้ในสวนหลังบ้านเพื่อสร้างบรรยากาศที่สดชื่น
0.91,57,เขาเป็นคนที่มีอารมณ์ขัน ทำให้บรรยากาศรอบตัวเต็มไปด้วยความสนุกสนาน,1745,เขาเป็นคนตลกและมักจะทำให้ทุกคนหัวเราะ
0.91,90,ถ้าเราช่วยเหลือผู้อื่น โลกนี้ก็จะน่าอยู่ขึ้นสำหรับทุกคน,736,ถ้าเราแบ่งปันความรักและความสุข โลกก็จะน่าอยู่ขึ้น
0.91,1004,ถ้าเรามีความพยายามและไม่ยอมแพ้ เราก็จะสามารถบรรลุเป้าหมายที่ตั้งไว้ได้,2625,ถ้าเราตั้งเป้าหมายและวางแผนดีๆเราก็จะประสบความสำเร็จได้
0.91,821,ฉันชอบฤดูฝนเพราะอากาศเย็นและต้นไม้เขียวขจี,1628,ฉันชอบอากาศเย็นของฤดูใบไม้ร่วงและสีสันของใบไม้ที่เปลี่ยนไป
0.91,417,แม้ว่าวันนี้จะเหนื่อย แต่ฉันจะไม่ยอมแพ้ เพราะอยากทำความฝันให้เป็นจริง,1133,แม้ว่าจะมีอุปสรรคมากมาย แต่ฉันก็จะไม่ยอมแพ้ต่อความฝันของฉัน
0.91,671,แม้ว่าจะมีอุปสรรคมากมาย แต่ฉันก็จะเดินหน้าต่อไปด้วยความมุ่งมั่น,1401,แม้ว่าจะมีอุปสรรคมากมาย เรายังคงมุ่งมั่นที่จะประสบความสำเร็จ
0.91,1067,การเดินทางไปในที่ที่ไม่เคยไป ทำให้เราได้พบกับประสบการณ์และผู้คนใหม่ๆ ที่น่าสนใจ,1612,เราควรสำรวจสถานที่ใหม่ ๆ เพื่อเปิดประสบการณ์ที่ไม่เคยมีมาก่อน
0.91,1115,ฉันต้องการฝึกฝนทักษะการถ่ายภาพของฉัน คุณอยากไปถ่ายรูปด้วยกันไหม,1876,คุณสนใจที่จะเรียนรู้การถ่ายภาพไหม ฉันสามารถสอนพื้นฐานให้ได้
0.91,299,เราควรรักษาสิ่งแวดล้อมเพื่อให้โลกของเรายังคงสวยงามสำหรับคนรุ่นหลัง,1667,ฉันคิดว่าเราควรใส่ใจสิ่งแวดล้อม เพื่ออนาคตของโลก
0.91,1002,การฟังเพลงโปรดระหว่างการทำงาน ช่วยให้ฉันมีสมาธิและทำงานได้อย่างมีประสิทธิภาพ,1267,การฟังเพลงคลาสสิกช่วยให้ฉันสงบและมีสมาธิในการทำงาน
0.91,555,เมื่อเช้านี้ฉันลืมเอากุญแจบ้านมา คุณช่วยเอามาให้ได้ไหม?,803,วันนี้ฉันลืมกุญแจบ้านไว้ที่ทำงาน ต้องกลับไปเอา
0.91,614,ถ้าคุณมีเวลาว่างสุดสัปดาห์นี้ เราไปชมภาพยนตร์เรื่องใหม่ด้วยกันไหม,982,เมื่อถึงวันหยุดสุดสัปดาห์ ฉันมักจะนัดพบกับเพื่อนๆ เพื่อไปดูภาพยนตร์เรื่องใหม่ที่โรงภาพยนตร์
0.91,1458,ฉันหวังว่าจะได้พบคุณอีกครั้งในอนาคตอันใกล้นี้,2581,ฉันรู้สึกยินดีที่ได้พบคุณและหวังว่าเราจะได้พบกันอีก
0.91,1089,แม้ว่าวันนี้อากาศจะร้อน แต่ฉันก็ยังชอบออกไปเดินเล่นและสนุกกับแสงแดด,2217,แม้ว่าวันนี้จะร้อนจัด แต่ฉันก็ยังอยากออกไปวิ่ง
0.91,51,การได้ลองทำสิ่งใหม่ๆ ช่วยให้ชีวิตมีสีสันและไม่น่าเบื่อ,1686,เมื่อเราเปิดรับสิ่งใหม่ ๆ ชีวิตก็จะไม่น่าเบื่อ
0.91,324,ฉันตั้งใจว่าจะเรียนภาษาใหม่เพื่อเปิดโอกาสในการทำงานมากขึ้น,1411,ฉันต้องการเรียนรู้ภาษาใหม่ๆ เพื่อที่จะเปิดโลกทัศน์ของฉัน
0.91,2269,ถ้าเราเปิดใจเรียนรู้สิ่งใหม่ๆ เราจะเติบโตขึ้นมากมาย,2595,ถ้าเรามีใจที่เปิดกว้างเราก็จะได้เรียนรู้สิ่งใหม่ๆเสมอ
0.91,1355,แม้ว่าวันนี้จะเหนื่อย แต่ฉันก็มีความสุขกับสิ่งที่ทำ,1734,แม้ว่าวันนี้จะยุ่งแต่ฉันก็มีความสุขที่ได้ช่วยเหลือคนอื่น
0.91,846,ฉันชอบเรียนรู้ภาษาใหม่ๆ เพื่อเปิดโลกทัศน์ของฉัน,1517,ฉันจึงตัดสินใจเริ่มเรียนภาษาใหม่ เพราะอยากพัฒนาตัวเองและเปิดโอกาสในการทำงาน
0.91,590,คุณมีเพลงโปรดที่ชอบฟังเวลาผ่อนคลายไหม?,2583,การฟังเพลงโปรดช่วยให้ฉันผ่อนคลายหลังจากวันที่ยาวนาน
0.91,102,ถ้าเราตั้งใจฟังผู้อื่น เราจะเข้าใจและเรียนรู้จากพวกเขาได้มากขึ้น,1049,การฟังความคิดเห็นของผู้อื่น ทำให้เราได้เรียนรู้มุมมองใหม่ๆ และพัฒนาตนเอง
0.91,1365,เราควรจะลองร้านนี้ เพราะมีคนบอกว่าอร่อยมาก,2540,อาหารที่ร้านนี้อร่อยมากและบรรยากาศก็ดีฉันอยากพาคุณมาลอง
0.91,1273,ถ้าคุณต้องการคำแนะนำเพิ่มเติม โปรดแจ้งให้ฉันทราบ,1319,ถ้าคุณต้องการความช่วยเหลือ โปรดบอกฉันได้เลย
0.91,771,การนั่งสมาธิช่วยให้ฉันรู้สึกผ่อนคลายและมีสมาธิมากขึ้น,811,ฉันพบว่าโยคะช่วยให้ฉันมีสมาธิและผ่อนคลาย
0.91,1026,ฉันเพิ่งเริ่มฝึกโยคะ และพบว่ามันช่วยให้ฉันมีสุขภาพที่ดีทั้งกายและใจ,2604,ฉันกำลังฝึกฝนการเล่นโยคะเพื่อสุขภาพที่ดีและจิตใจที่สงบ
0.91,902,เขากำลังอ่านหนังสือเกี่ยวกับประวัติศาสตร์,1598,เขาชอบอ่านหนังสือเกี่ยวกับประวัติศาสตร์และวัฒนธรรมของประเทศต่าง ๆ
0.91,580,คุณชอบดูดาวตอนกลางคืนไหม? มันสวยงามมากเลย,2373,ฉันชอบท้องฟ้ายามค่ำคืน ที่เต็มไปด้วยดวงดาว
0.91,348,ฉันกำลังฝึกทำอาหารเมนูใหม่ๆ เพื่อจะได้ทำให้ครอบครัวทาน,2708,ฉันกำลังเรียนทำอาหารไทยเพราะอยากทำอาหารให้ครอบครัวทาน
0.91,642,ถ้าเรามีความมุ่งมั่นและอดทน เราก็จะสามารถบรรลุเป้าหมายได้,1417,ฉันเชื่อว่าความพยายามและความอดทนจะนำพาเราไปสู่ความสำเร็จ
0.91,1975,คุณลุงที่ร้านซ่อมจักรยานใจดีมาก และชอบสอนเด็กๆ เรื่องการดูแลจักรยาน,2009,คุณลุงที่ร้านซ่อมรถจักรยานใจดีมาก และมักจะคิดค่าซ่อมในราคาย่อมเยา
0.91,643,ฉันชอบทำสวนในเวลาว่าง มันทำให้ฉันรู้สึกสงบและมีความสุข,1375,ฉันชอบปลูกต้นไม้และดูแลสวนในเวลาว่าง
0.91,817,ถ้าเราไม่ลอง เราก็จะไม่รู้ว่าผลลัพธ์จะเป็นอย่างไร,1751,ถ้าเราไม่พยายามเราก็จะไม่รู้ว่าเราทำได้หรือไม่
0.91,1428,ถ้าเราไม่ลอง เราก็จะไม่รู้ว่าผลลัพธ์จะเป็นอย่างไร,1751,ถ้าเราไม่พยายามเราก็จะไม่รู้ว่าเราทำได้หรือไม่
0.91,1563,มาดูหนังกันเถอะ มีหนังใหม่น่าสนใจหลายเรื่อง,2731,พวกเราไปดูภาพยนตร์ที่โรงหนังใหม่กันเถอะ
0.91,108,ถ้าเรามีเป้าหมายที่ชัดเจน เราก็จะมุ่งมั่นและพยายามได้ง่ายขึ้น,642,ถ้าเรามีความมุ่งมั่นและอดทน เราก็จะสามารถบรรลุเป้าหมายได้
0.91,1369,ฉันชอบฟังเสียงคลื่นทะเลเวลาที่ไปเที่ยวชายหาด,2780,เมื่อฉันฟังเสียงคลื่นทะเล ฉันรู้สึกสงบและผ่อนคลาย
0.91,187,เธอควรเตรียมเอกสารให้เรียบร้อยก่อนไปสัมภาษณ์งานวันพรุ่งนี้,216,เธอควรเตรียมตัวให้พร้อมสำหรับการนำเสนอสำคัญวันพรุ่งนี้
0.91,2185,เมื่อวานนี้ฉันเห็นหนังสือที่คุณชอบลดราคาที่ร้านหนังสือ,2317,ฉันพบหนังสือเล่มหนึ่งที่น่าสนใจมากในร้านหนังสือเมื่อวานนี้
0.91,778,ฉันกำลังอ่านหนังสือเล่มใหม่ที่น่าสนใจมากเกี่ยวกับประวัติศาสตร์,902,เขากำลังอ่านหนังสือเกี่ยวกับประวัติศาสตร์
0.91,1470,ถ้าเรารู้จักการแบ่งเวลาอย่างเหมาะสม เราจะทำสิ่งต่างๆ ได้มากขึ้น,2369,เราควรจัดการเวลาของเราให้ดี เพื่อที่จะทำทุกอย่างได้สำเร็จ
0.91,639,การออกกำลังกายเป็นประจำจะช่วยให้สุขภาพแข็งแรงและจิตใจสดใส,1735,เราควรออกกำลังกายเป็นประจำเพื่อสุขภาพที่ดี
0.91,793,ถ้าคุณพร้อมแล้ว เราจะออกเดินทางกันตอนนี้เลย,2346,ถ้าเธอพร้อมแล้ว เราออกเดินทางกันเลยดีไหม
0.91,1991,เพื่อนบ้านของเราชอบทำอาหารไทยโบราณ และมักจะแบ่งปันให้เราชิมเสมอ,2007,เพื่อนบ้านของเราชอบทำขนมไทยโบราณ และสอนลูกหลานให้สืบทอดวิธีการทำ
0.91,323,การเดินทางด้วยรถไฟทำให้เราได้ชมวิวธรรมชาติที่สวยงาม,2722,ผมชอบเดินทางโดยรถไฟเพราะได้ชมวิวสวยๆระหว่างทาง
0.91,539,คุณอยากลองเรียนภาษาต่างประเทศอื่น ๆ เพิ่มไหม?,1293,ฉันอยากจะเรียนภาษาต่างประเทศเพื่อเปิดโอกาสใหม่ๆ
0.91,310,เมื่อเราเผชิญกับปัญหา เราควรหาทางแก้ไขอย่างมีสติและอดทน,1016,เมื่อเราเผชิญกับปัญหา เราควรมองหาวิธีแก้ไขอย่างสร้างสรรค์และไม่ย่อท้อ
0.91,128,ฉันหวังว่าเราจะได้พบกันอีกครั้งในเร็วๆ นี้ และได้พูดคุยกันมากขึ้น,2581,ฉันรู้สึกยินดีที่ได้พบคุณและหวังว่าเราจะได้พบกันอีก
0.91,20,เมื่อไหร่ที่คุณมีปัญหา สามารถปรึกษาฉันได้เสมอ ฉันยินดีที่จะช่วยเหลือ,1236,ถ้าคุณต้องการปรึกษาเรื่องใด ฉันยินดีที่จะรับฟังและช่วยเหลือ
0.91,1963,แม่มักจะสอนให้เราประหยัดน้ำประหยัดไฟ และใช้ทรัพยากรอย่างคุ้มค่า,2042,แม่มักจะสอนให้เรารู้จักออมเงิน และวางแผนการใช้จ่ายอย่างรอบคอบ
0.91,134,ถ้าวันเสาร์ฝนไม่ตกเราจะไปปิกนิกที่สวนสาธารณะกันไหม,1756,ถ้าอากาศดีเราควรจัดปิกนิกที่สวนสาธารณะ
0.91,740,ถ้าเรามีความมุ่งมั่นและตั้งใจจริง เราก็จะประสบความสำเร็จ,2394,ถ้าเรามีความตั้งใจ เราจะสามารถทำได้ทุกอย่าง
0.91,1679,เมื่อเราทำตามความฝัน เราจะรู้สึกเติมเต็มและมีความสุข,1901,ถ้าเรามีความมุ่งมั่น เราจะสามารถทำตามความฝันของเราได้
0.91,1469,ฉันต้องการพัฒนาทักษะการสื่อสารเพื่อสร้างความสัมพันธ์ที่ดีขึ้น,2757,คุณมีคำแนะนำสำหรับการปรับปรุงทักษะการสื่อสารหรือไม่
0.91,2176,ขณะที่เราเดินทาง เราได้เห็นวิวสวยๆ,2294,แม้ว่าการเดินทางจะยาวนาน แต่ฉันก็สนุกกับการเห็นวิวสวยๆ
0.909,39,การเดินทางครั้งนี้เป็นประสบการณ์ที่ยอดเยี่ยมและน่าจดจำมาก,1399,ถ้าเราวางแผนดีๆ การเดินทางครั้งนี้จะเป็นที่น่าจดจำมาก
0.909,2090,ถึงแม้ว่าจะเหนื่อย แต่ฉันก็มีความสุขที่ได้ช่วยเหลือผู้อื่น,2315,แม้ว่าฉันจะเหนื่อย แต่ฉันก็พร้อมที่จะช่วยเหลือเธอเสมอ
0.909,45,ถึงแม้จะมีความคิดเห็นที่แตกต่าง แต่หากเราฟังกันและกัน เราจะเข้าใจกันมากขึ้น,1019,ถ้าเรารู้จักการฟังและเข้าใจผู้อื่น ความสัมพันธ์ของเราก็จะดีขึ้น
0.909,393,คุณสนใจไปเที่ยวทะเลสุดสัปดาห์นี้ไหม จะได้พักผ่อนแบบเต็มที่,2526,ถ้าคุณมีเวลาในวันหยุดนี้เราไปเที่ยวทะเลกันเถอะจะได้พักผ่อน
0.909,536,ถ้าคุณหิว เราสามารถแวะร้านอาหารใกล้ ๆ นี้ได้นะ,2334,ถ้าเธอหิว เราสามารถหาร้านอาหารอร่อยๆ ทานก่อนได้
0.909,2258,ฉันตื่นเต้นที่จะได้เรียนรู้ทักษะใหม่ๆ ที่จะช่วยในการทำงาน,2549,ฉันรู้สึกตื่นเต้นที่จะได้เริ่มงานใหม่และพบกับเพื่อนร่วมงานใหม่ๆ
0.909,845,การตั้งเป้าหมายที่ชัดเจนช่วยให้เราบรรลุสิ่งที่ต้องการ,1812,ถ้าเรามีความตั้งใจเราก็จะสามารถบรรลุเป้าหมายได้
0.909,1450,ถ้าอากาศดี พรุ่งนี้เราจะไปปิกนิกที่สวนสาธารณะกันไหม,1756,ถ้าอากาศดีเราควรจัดปิกนิกที่สวนสาธารณะ
0.909,339,แม้ว่าเราจะพบกับอุปสรรค แต่เราก็ไม่ควรยอมแพ้ต่อความฝันของเรา,2382,แม้ว่าจะมีอุปสรรคมากมาย แต่เราจะไม่ยอมแพ้
0.909,1052,การเดินทางไปยังสถานที่ใหม่ๆ เปิดโอกาสให้เราได้เรียนรู้วัฒนธรรมและประสบการณ์ที่แตกต่าง,1696,การเดินทางไปสถานที่ใหม่ ๆ ทำให้เราเปิดมุมมองใหม่ในชีวิต
0.909,111,ฉันชอบปลูกดอกไม้หลากสีสันในสวน เพราะมันทำให้บ้านสดใสและน่าอยู่,301,ฉันซื้อดอกไม้สีสดใสมาแต่งบ้านให้ดูมีชีวิตชีวาขึ้น
0.909,1437,เขามักจะออกไปถ่ายรูปธรรมชาติในเวลาว่างของเขา,1724,เขาชอบวาดรูปธรรมชาติและสัตว์ต่างๆ ในเวลาว่าง
0.909,1115,ฉันต้องการฝึกฝนทักษะการถ่ายภาพของฉัน คุณอยากไปถ่ายรูปด้วยกันไหม,1310,ฉันอยากเรียนรู้วิธีการถ่ายภาพให้สวยงามมากขึ้น
0.909,2134,เมื่อฉันเครียด ฉันชอบฟังเพลงเพื่อผ่อนคลาย,2775,การฟังเพลงช่วยให้ฉันผ่อนคลายหลังจากวันที่เหน็ดเหนื่อย
0.909,327,ในยามค่ำคืน ดาวบนท้องฟ้าส่องแสงระยิบระยับสวยงามมาก,580,คุณชอบดูดาวตอนกลางคืนไหม? มันสวยงามมากเลย
0.909,1014,ถ้าเราใส่ใจสุขภาพจิตของตนเอง เราก็จะมีความสุขและความสมดุลในชีวิตมากขึ้น,1060,ถ้าเรารู้จักการบริหารความเครียด เราก็จะมีชีวิตที่สมดุลและมีสุขภาพจิตที่ดี
0.909,787,ถ้าเราช่วยกันทำงานนี้ เราจะเสร็จเร็วขึ้น,1260,ถ้าเราร่วมมือกัน เราก็จะแก้ไขปัญหานี้ได้อย่างรวดเร็ว
0.909,1260,ถ้าเราร่วมมือกัน เราก็จะแก้ไขปัญหานี้ได้อย่างรวดเร็ว,2249,ถ้าเราช่วยกันทำงานนี้ เราจะเสร็จเร็วขึ้น
0.909,108,ถ้าเรามีเป้าหมายที่ชัดเจน เราก็จะมุ่งมั่นและพยายามได้ง่ายขึ้น,1028,ถ้าเราตั้งเป้าหมายและมุ่งมั่นทำงานหนัก เราก็จะสามารถประสบความสำเร็จได้ตามที่หวัง
0.909,41,ฉันรู้สึกซาบซึ้งในความมีน้ำใจของคุณ ที่คอยช่วยเหลือฉันเสมอมา,1807,ฉันรู้สึกขอบคุณมากที่คุณสละเวลามาช่วยเหลือฉัน
0.909,1202,แม้ว่างานจะยาก แต่ถ้าเราทำงานร่วมกัน เราก็จะทำได้สำเร็จ,1601,ถึงแม้ว่ามันจะยาก แต่ถ้าเราพยายาม เราก็จะประสบความสำเร็จได้
0.909,1613,ถ้าคุณต้องการความช่วยเหลือ โปรดแจ้งให้ฉันทราบทันที,2274,ถ้าคุณพบปัญหา กรุณาแจ้งให้ฉันทราบเพื่อที่จะแก้ไขได้ทันที
0.909,735,แม้ว่าจะมีความยากลำบาก แต่ฉันก็จะไม่ยอมแพ้ต่อสิ่งที่ฉันเชื่อ,1391,ถึงแม้ว่าจะยากลำบาก แต่ฉันก็จะไม่ยอมแพ้ต่อความฝัน
0.909,1202,แม้ว่างานจะยาก แต่ถ้าเราทำงานร่วมกัน เราก็จะทำได้สำเร็จ,2580,ถ้าเราทำงานเป็นทีมเราจะสามารถเอาชนะอุปสรรคได้ง่ายขึ้น
0.909,1066,ถ้าเราใส่ใจในการรับประทานอาหารที่มีประโยชน์ สุขภาพของเราก็จะดีขึ้นและแข็งแรงขึ้น,1419,เราควรดูแลสุขภาพของตนเองโดยการออกกำลังกายและกินอาหารที่มีประโยชน์
0.909,314,ฉันกำลังเรียนรู้ที่จะเล่นกีตาร์เพื่อจะได้ร้องเพลงที่ชอบ,1624,เขากำลังฝึกเล่นกีตาร์ เพื่อที่จะเล่นเพลงโปรดของเขาได้
0.909,1411,ฉันต้องการเรียนรู้ภาษาใหม่ๆ เพื่อที่จะเปิดโลกทัศน์ของฉัน,1517,ฉันจึงตัดสินใจเริ่มเรียนภาษาใหม่ เพราะอยากพัฒนาตัวเองและเปิดโอกาสในการทำงาน
0.909,24,ถ้าเรามีความอดทนและพยายาม ไม่ว่าอะไรก็สามารถสำเร็จได้,1684,ถ้าเรามีความมุ่งมั่น เราก็จะสามารถเอาชนะอุปสรรคได้
0.909,1691,ถ้าเรามีความสุขภายในใจ ความสุขนั้นก็จะส่งต่อไปยังผู้อื่น,2588,เมื่อเรามีความสุขเราควรแบ่งปันให้กับคนรอบข้างด้วย
0.909,1034,การวางแผนล่วงหน้าทำให้เราสามารถจัดการงานต่างๆ ได้อย่างมีประสิทธิภาพ,1370,ถ้าเราวางแผนดีๆ เราก็จะทำงานเสร็จตามกำหนด
0.909,605,ฉันกำลังฝึกฝนการทำสมาธิเพื่อความสงบของจิตใจ,2604,ฉันกำลังฝึกฝนการเล่นโยคะเพื่อสุขภาพที่ดีและจิตใจที่สงบ
0.909,652,การฟังเพลงช่วยให้ฉันผ่อนคลายและสร้างสมาธิในการทำงาน,2775,การฟังเพลงช่วยให้ฉันผ่อนคลายหลังจากวันที่เหน็ดเหนื่อย
0.909,1013,ฉันคิดว่าการสื่อสารที่ดีเป็นปัจจัยสำคัญในการทำงานร่วมกับผู้อื่นอย่างมีประสิทธิภาพ,1145,ฉันต้องการปรับปรุงทักษะการสื่อสารของฉัน เพื่อทำงานร่วมกับผู้อื่นได้ดีขึ้น
0.909,1094,เราควรเริ่มวางแผนสำหรับการเดินทางครั้งหน้า เพื่อให้ทุกอย่างเป็นไปอย่างราบรื่น,2218,เราควรเตรียมตัวให้พร้อมสำหรับการเดินทางที่ยาวนาน
0.909,1125,ฉันกำลังพยายามเรียนรู้ทักษะใหม่ๆ เพื่อพัฒนาตัวเองและหน้าที่การงาน,1387,ฉันกำลังมองหาโอกาสใหม่ๆ ในการพัฒนาตัวเอง
0.909,1985,พ่อมักจะสอนให้เรารู้จักประหยัด และเก็บออมเงินไว้ใช้ยามจำเป็น,2042,แม่มักจะสอนให้เรารู้จักออมเงิน และวางแผนการใช้จ่ายอย่างรอบคอบ
0.909,1049,การฟังความคิดเห็นของผู้อื่น ทำให้เราได้เรียนรู้มุมมองใหม่ๆ และพัฒนาตนเอง,1938,การเปิดใจรับฟังความคิดเห็นที่แตกต่างจะช่วยให้เราเติบโตขึ้น
0.909,1115,ฉันต้องการฝึกฝนทักษะการถ่ายภาพของฉัน คุณอยากไปถ่ายรูปด้วยกันไหม,2248,ฉันอยากเรียนรู้วิธีการถ่ายภาพให้สวยงามกว่าเดิม
0.909,572,คุณเคยลองเล่นโยคะเพื่อผ่อนคลายความเครียดไหม?,2789,ฉันพบว่าโยคะและการทำสมาธิช่วยลดความเครียดได้ดี
0.909,339,แม้ว่าเราจะพบกับอุปสรรค แต่เราก็ไม่ควรยอมแพ้ต่อความฝันของเรา,1226,แม้ว่าจะมีอุปสรรคมากมาย แต่เขาไม่เคยยอมแพ้ในความฝันของเขา
0.909,1202,แม้ว่างานจะยาก แต่ถ้าเราทำงานร่วมกัน เราก็จะทำได้สำเร็จ,1240,ถ้าเราทำงานร่วมกัน เราก็จะสามารถบรรลุเป้าหมายได้เร็วขึ้น
