cosine similarity,line1,sentence1,line2,sentence2
0.903,998,มาเที่ยวสวนสาธารณะกันเถอะ อากาศดีมาก,1009,ถ้าคุณมีเวลาว่าง เราน่าจะไปเดินเล่นที่สวนสาธารณะกันดีไหม
0.903,1787,ฉันกำลังเรียนรู้ที่จะเล่นดนตรีเพราะเป็นสิ่งที่ฉันรัก,2018,ฉันกำลังเรียนรู้ที่จะเล่นเปียโนและสนุกกับมันมาก
0.903,1337,แดดร้อนจัดในช่วงกลางวัน แต่พอตกเย็นอากาศก็เย็นสบายขึ้น,1904,วันนี้อากาศร้อนมาก แต่ลมก็พัดโผนมาให้รู้สึกเย็นขึ้น
0.903,22,ถ้าเรามีความอดทนและพยายาม ไม่ว่าอะไรก็สามารถสำเร็จได้,527,ถ้าเราตั้งเป้าหมายและมุ่งมั่นทำงานหนัก เราก็จะสามารถประสบความสำเร็จได้ตามที่หวัง
0.903,69,การฟังความคิดเห็นของผู้อื่น ช่วยให้เราเติบโตและปรับปรุงตัวเองได้,326,ถ้าเรารับฟังความคิดเห็นของผู้อื่น เราก็จะเข้าใจพวกเขามากขึ้น
0.903,163,การฟังความคิดเห็นของผู้อื่นทำให้เราเข้าใจและเรียนรู้มากขึ้น,377,การเปิดใจรับฟังความคิดเห็นของผู้อื่น จะทำให้เราเติบโตและพัฒนา
0.902,782,แม้ว่าเราจะเคยผิดพลาด แต่เราก็เรียนรู้จากมันได้,1266,เมื่อเราเรียนรู้จากความผิดพลาด เราจะเติบโตและพัฒนายิ่งขึ้น
0.902,19,ฉันอยากเรียนรู้ภาษาใหม่ เพราะจะได้สื่อสารกับคนต่างชาติได้ดีขึ้น,1072,ฉันสนใจที่จะเรียนรู้ภาษาใหม่ เพื่อเปิดโอกาสในงานอาชีพ
0.902,326,ถ้าเรารับฟังความคิดเห็นของผู้อื่น เราก็จะเข้าใจพวกเขามากขึ้น,520,ถ้าเรารู้จักการฟังและเข้าใจผู้อื่น ความสัมพันธ์ของเราก็จะดีขึ้น
0.902,87,การช่วยเหลือสังคมเป็นสิ่งที่ทำให้เรารู้สึกดีและมีความหมายในชีวิต,908,เมื่อเราช่วยเหลือผู้อื่น เราก็จะรู้สึกดีและโลกจะน่าอยู่ขึ้น
0.902,66,การอ่านหนังสือหลากหลายแนวช่วยเปิดโลกทัศน์และความคิดสร้างสรรค์,611,ฉันเชื่อว่าการอ่านหนังสือจะเปิดโลกทัศน์และเพิ่มความรู้ให้เรา
0.902,289,วันนี้ฉันตื่นเช้าเพื่อไปวิ่งออกกำลังกาย และรู้สึกสดชื่นมากตลอดวัน,442,เมื่อวานฉันไปวิ่งที่สวนสาธารณะและรู้สึกสดชื่นมาก
0.902,346,การอ่านข่าวทุกวันจะช่วยให้เราทันเหตุการณ์และรอบรู้มากขึ้น,452,การอ่านข่าวทุกเช้าช่วยให้ฉันรู้เท่าทันสถานการณ์ปัจจุบัน
0.902,792,คุณคิดว่าการออกกำลังกายสำคัญต่อสุขภาพอย่างไร,1936,เราควรออกกำลังกายเป็นประจำเพื่อสุขภาพที่แข็งแรง
0.902,967,ในที่สุดฉันก็ได้ลองทำเค้กช็อกโกแลตสูตรของคุณยายที่เก็บไว้นาน,1952,เธอทำเค้กช็อกโกแลตอร่อยมาก ฉันอยากได้สูตรบ้าง
0.902,297,แม้ว่าฉันจะไม่เก่งเรื่องนี้ แต่ฉันก็จะพยายามให้ดีที่สุด,743,ถึงแม้ว่างานจะยาก แต่ฉันก็จะพยายามทำให้ดีที่สุด
0.902,396,ฉันต้องการซื้อรถใหม่แต่ยังตัดสินใจไม่ได้ว่าจะเลือกยี่ห้อไหนดี,1242,ฉันต้องการซื้อคอมพิวเตอร์เครื่องใหม่ แต่ยังตัดสินใจไม่ได้ว่าจะเลือกยี่ห้อไหน
0.902,759,ถ้าอากาศดี เราไปปิกนิกที่ชายหาดกันเถอะ,1158,ถ้าอากาศดีเราควรจัดปิกนิกที่สวนสาธารณะ
0.902,491,แม้ว่าวันนี้อากาศจะร้อนมาก แต่ฉันก็ยังออกไปวิ่งออกกำลังกายตามปกติเพื่อสุขภาพที่ดี,771,แม้ว่าวันนี้อากาศร้อน แต่ฉันก็รู้สึกสดชื่นดี
0.902,325,แม้ว่าจะมีอุปสรรคมากมาย แต่ฉันก็จะเดินหน้าต่อไปด้วยความมุ่งมั่น,606,แม้ว่าจะมีอุปสรรคมากมาย แต่ฉันก็จะไม่ยอมแพ้ต่อความฝันของฉัน
0.902,526,ฉันเพิ่งเริ่มฝึกโยคะ และพบว่ามันช่วยให้ฉันมีสุขภาพที่ดีทั้งกายและใจ,604,เธออยากไปเรียนโยคะกับฉันไหม มันช่วยผ่อนคลายและดีต่อสุขภาพ
0.902,1907,เธอชอบทำขนมที่มีรสชาติหวานจัด แต่ฉันกินไม่ค่อยได้,1920,เธอชอบทำขนมที่มีรสชาติหวานจนหนุนขึ้นมา
0.902,489,เมื่อฉันได้ยินข่าวดีจากเพื่อน ฉันรู้สึกมีความสุขมากและอยากแบ่งปันความยินดีกับเขา,1734,ฉันเพิ่งได้รับข่าวดี และอยากจะแบ่งปันกับคุณ
0.902,101,เธอสนใจจะเข้าร่วมคลาสเรียนทำอาหารกับฉันไหม มันน่าสนุกมากเลย,225,ถ้าคุณสนใจ เราสามารถสมัครเรียนทำอาหารด้วยกันได้
0.902,721,ถ้าเราร่วมมือกัน เราก็จะแก้ไขปัญหานี้ได้อย่างรวดเร็ว,1721,ถ้าเราทำงานร่วมกัน เราจะสามารถทำงานนี้ให้เสร็จเร็วขึ้น
0.902,727,เขาตั้งใจจะเรียนต่อในระดับบัณฑิตศึกษาเพื่อพัฒนาความรู้ของเขา,872,เขาต้องการศึกษาเพิ่มเติมเพื่อพัฒนาทักษะของตนเอง
0.902,782,แม้ว่าเราจะเคยผิดพลาด แต่เราก็เรียนรู้จากมันได้,918,เมื่อเราเรียนรู้จากความผิดพลาด เราก็จะเติบโตและเข้มแข็งขึ้น
0.902,897,ฉันหวังว่าจะได้พบคุณอีกครั้งในอนาคตอันใกล้นี้,1330,ฉันหวังว่าเราจะมีโอกาสได้ร่วมงานกันอีกในอนาคต
0.902,1468,หลังจากเรียนจบ ฉันอยากทำงานที่ต่างประเทศ,1704,หลังจากที่ฉันเรียนจบ ฉันวางแผนที่จะเดินทางไปต่างประเทศ
0.902,466,ถ้าคุณพร้อม เราจะเริ่มการนำเสนอได้เลย,1276,ถ้าคุณพร้อมแล้ว เราสามารถเริ่มการประชุมได้ทันที
0.902,323,ฉันอยากฝึกสมาธิทุกวัน เพื่อให้จิตใจสงบและมีสมาธิมากขึ้น,1804,ฉันอยากลองฝึกสมาธิเพื่อให้จิตใจสงบและคลายความเครียด
0.902,627,ถ้าเรามีความมุ่งมั่นและความพยายาม เราจะสามารถทำได้ทุกอย่าง,1017,ถึงแม้ว่ามันจะยาก แต่ถ้าเราพยายาม เราก็จะประสบความสำเร็จได้
0.902,387,ฉันชอบใช้เวลาว่างกับธรรมชาติ มันทำให้ฉันรู้สึกผ่อนคลายและสดชื่น,1089,ฉันคิดว่าเราควรใช้เวลาอยู่กับธรรมชาติมากขึ้น เพื่อผ่อนคลาย
0.902,83,ฉันอยากเรียนรู้การเล่นดนตรี เพื่อที่จะได้แสดงความรู้สึกผ่านเสียงเพลง,133,ฉันกำลังเรียนรู้ที่จะเล่นกีตาร์เพื่อจะได้ร้องเพลงที่ชอบ
0.902,631,แม้ว่างานจะยาก แต่ฉันก็จะทำให้ดีที่สุดเท่าที่จะทำได้,974,งานนี้ยากกว่าที่คิดไว้มาก แต่เราต้องพยายามทำให้ดีที่สุด
0.902,92,ฉันเพิ่งเริ่มเรียนวาดภาพสีน้ำ เพื่อพัฒนาทักษะทางศิลปะของตัวเอง,1038,ฉันวางแผนจะเรียนรู้การวาดภาพสีน้ำในช่วงวันหยุดนี้
0.902,50,ถ้าเรามีความตั้งใจจริง ไม่ว่าอะไรก็สามารถทำได้สำเร็จ,299,ถ้าเรามีความมุ่งมั่นและอดทน เราก็จะสามารถบรรลุเป้าหมายได้
0.902,1144,เธอกำลังเรียนรู้วิธีการทำอาหารไทยแบบดั้งเดิม,1569,ฉันสนใจที่จะเรียนรู้วิธีการทำอาหารไทย คุณสอนฉันได้ไหม?
0.902,325,แม้ว่าจะมีอุปสรรคมากมาย แต่ฉันก็จะเดินหน้าต่อไปด้วยความมุ่งมั่น,1515,ถึงแม้ว่าจะมีอุปสรรค แต่เราก็ต้องสู้ต่อไป
0.902,1255,การอ่านหนังสือเป็นวิธีที่ดีในการพัฒนาความรู้และทักษะภาษา,1994,การอ่านหนังสือทุกวันจะช่วยพัฒนาทักษะการคิดและภาษา
0.902,574,เธอสามารถช่วยสอนการทำอาหารจานนี้ให้ฉันได้ไหม เพราะฉันอยากเรียนรู้สูตรนี้,1265,เธอสามารถสอนฉันทำขนมเค้กสูตรนี้ได้ไหม มันดูน่าอร่อยมาก
0.902,372,ฉันชอบเขียนบันทึกประจำวัน เพื่อสะท้อนความคิดและความรู้สึกของฉัน,549,ฉันชอบการทำสมุดบันทึก เพื่อจดบันทึกความคิดและความทรงจำที่มีค่าในชีวิต
0.902,53,คุณมีวิธีจัดการกับความเครียดอย่างไรบ้าง แชร์ให้ฉันฟังหน่อยได้ไหม,1312,ฉันกำลังเรียนรู้ที่จะจัดการกับความเครียดด้วยวิธีที่สร้างสรรค์
0.902,56,เธอเคยลองเล่นโยคะหรือไม่ มันช่วยให้ร่างกายและจิตใจแข็งแรงขึ้น,1314,เธอแนะนำให้ฉันลองเล่นโยคะเพื่อเพิ่มความยืดหยุ่นของร่างกาย
0.902,18,เมื่อไหร่ที่คุณมีปัญหา สามารถปรึกษาฉันได้เสมอ ฉันยินดีที่จะช่วยเหลือ,806,ถ้าเธอต้องการคำปรึกษา ฉันยินดีที่จะช่วยเหลือ
0.902,344,ถ้าคุณมีคำถาม อย่าลังเลที่จะถาม ฉันยินดีที่จะตอบ,838,ถ้าคุณมีคำถามเพิ่มเติม โปรดอย่าลังเลที่จะถาม
0.902,127,เมื่อถึงฤดูหนาว อากาศจะเย็นลงและใบไม้จะเปลี่ยนสี,1041,ฉันชอบอากาศเย็นของฤดูใบไม้ร่วงและสีสันของใบไม้ที่เปลี่ยนไป
0.902,299,ถ้าเรามีความมุ่งมั่นและอดทน เราก็จะสามารถบรรลุเป้าหมายได้,1811,เมื่อเรามีเป้าหมายเราก็ควรพยายามอย่างเต็มที่เพื่อให้บรรลุ
0.902,76,เธอมีสถานที่ท่องเที่ยวที่อยากไปบ้างไหม เราอาจวางแผนไปด้วยกันได้,1687,ถ้าเธอพร้อมแล้ว เราออกเดินทางกันเลยดีไหม
0.902,718,การวางแผนที่ดีจะช่วยให้เราสามารถจัดการเวลาและทรัพยากรได้อย่างมีประสิทธิภาพ,1986,การวางแผนล่วงหน้าจะช่วยให้เราทำงานได้อย่างมีประสิทธิภาพ
0.902,1025,ถ้าคุณมีคำถามเพิ่มเติม กรุณาติดต่อฉันได้ทุกเมื่อ,1950,ถ้าคุณมีคำถาม สามารถถามฉันได้ตลอดเวลา
0.902,466,ถ้าคุณพร้อม เราจะเริ่มการนำเสนอได้เลย,1166,ถ้าคุณพร้อมแล้วเราจะเริ่มประชุมกันตอนนี้เลย
0.902,272,วันนี้อากาศดีมาก แต่พรุ่งนี้อาจจะฝนตก เราควรเตรียมร่มไปด้วยนะ,1732,คุณคิดว่าฝนจะตกหรือไม่ ฉันควรพกร่มไปด้วยไหม
0.902,707,เขาชอบอ่านหนังสือวิทยาศาสตร์ เพื่อเรียนรู้เกี่ยวกับจักรวาลและธรรมชาติ,1101,ฉันชอบอ่านหนังสือเกี่ยวกับจักรวาลและดาราศาสตร์
0.902,18,เมื่อไหร่ที่คุณมีปัญหา สามารถปรึกษาฉันได้เสมอ ฉันยินดีที่จะช่วยเหลือ,1950,ถ้าคุณมีคำถาม สามารถถามฉันได้ตลอดเวลา
0.902,49,การฟังเพลงโปรดช่วยให้ฉันรู้สึกดีขึ้นในวันที่เหนื่อยล้า,1045,เมื่อเราฟังเพลงที่ชอบ จะช่วยให้เรารู้สึกดีขึ้น
0.902,485,การตั้งเป้าหมายที่ชัดเจนช่วยให้เราบรรลุสิ่งที่ต้องการ,922,เมื่อเรามีเป้าหมายที่ชัดเจน เราก็จะมุ่งมั่นและไม่หลงทาง
0.902,592,เราควรไปเยี่ยมชมพิพิธภัณฑ์ศิลปะ เพราะมีนิทรรศการที่น่าสนใจ,1597,ถ้าคุณมีเวลาว่าง เราไปดูนิทรรศการศิลปะกันไหม?
0.901,112,ในช่วงวันหยุดยาวนี้ ฉันอยากไปเที่ยวทะเลและพักผ่อนริมชายหาด,1927,ถ้าคุณมีเวลาว่างสุดสัปดาห์นี้ เราไปเที่ยวทะเลกันไหม
0.901,200,เมื่อเช้านี้ผมไปวิ่งที่สวน และรู้สึกสดชื่นมากขึ้น,1761,เมื่อฉันมีเวลาว่างฉันมักจะไปวิ่งที่สวนเพื่อสุขภาพที่ดีขึ้น
0.901,500,ฉันเชื่อว่าการดูแลสุขภาพด้วยการออกกำลังกายและกินอาหารที่มีประโยชน์ สำคัญต่อการมีชีวิตที่ดี,1273,การกินอาหารที่มีประโยชน์เป็นสิ่งสำคัญสำหรับสุขภาพที่ดี
0.901,1203,ฉันอยากลองทำอาหารสูตรใหม่ที่พบในอินเทอร์เน็ต,1683,ฉันอยากลองทำอาหารสูตรใหม่ ที่เห็นในรายการทีวี
0.901,307,การฟังเพลงช่วยให้ฉันผ่อนคลายและสร้างสมาธิในการทำงาน,1794,การฟังเพลงโปรดช่วยให้ฉันผ่อนคลายหลังจากวันที่ยาวนาน
0.901,1118,เราไม่ควรเสียเวลาอีกต่อไป มาเริ่มงานกันเถอะ,1698,เรามีเวลาจำกัด ดังนั้นเราควรเริ่มงานทันที
0.901,550,ถ้าเรารู้จักการบริหารความเครียด เราก็จะมีชีวิตที่สมดุลและมีสุขภาพจิตที่ดี,1085,ถ้าเราดูแลสุขภาพกายและใจ ชีวิตก็จะสมดุลและมีความสุข
0.901,3,แม้ว่าฝนจะตกหนัก แต่ฉันก็ยังต้องไปทำงานเพราะมีการประชุมสำคัญที่ต้องเข้าร่วม,1342,แม้ว่าฝนจะตกหนัก แต่พวกเราก็ยังต้องออกไปทำงานตามปกติ
0.901,430,ฉันลองทำสูตรอาหารใหม่และผลลัพธ์ออกมาอร่อยมาก,786,ฉันอยากลองทำอาหารสูตรใหม่ที่เห็นในอินเตอร์เน็ต
0.901,157,ถ้าเรามีความกรุณาและเอาใจใส่ต่อผู้อื่น โลกจะน่าอยู่ขึ้น,306,ถ้าเราช่วยกันรักษาสิ่งแวดล้อม โลกของเราก็จะน่าอยู่ขึ้น
0.901,157,ถ้าเรามีความกรุณาและเอาใจใส่ต่อผู้อื่น โลกจะน่าอยู่ขึ้น,636,ถ้าเราช่วยกันรักษาสิ่งแวดล้อม โลกของเราก็จะน่าอยู่ขึ้น
0.901,436,ฉันอยากเรียนรู้การทำสวนเพื่อปลูกผักและผลไม้เอง,783,ฉันวางแผนจะปลูกผักสวนครัวเองที่บ้าน
0.901,578,ฉันชอบฟังเพลงขณะทำงาน เพราะมันช่วยให้ฉันมีสมาธิและทำงานได้เร็วขึ้น,1090,การฟังเพลงคลาสสิกช่วยให้ฉันมีสมาธิในการทำงาน
0.901,565,เมื่อวานนี้ฝนตกหนักมาก ทำให้ถนนลื่นและต้องขับรถอย่างระมัดระวัง,1747,ฤดูฝนปีนี้ฝนตกบ่อยมากทำให้ถนนลื่นต้องระวังเวลาเดินทาง
0.901,810,ฉันตั้งใจว่าจะออกกำลังกายทุกวันเพื่อสุขภาพที่ดีขึ้น,1963,ฉันตั้งใจว่าจะออกกำลังกายทุกวันแต่บางครั้งก็ขี้เกียจ
0.901,1596,ฉันตั้งใจว่าจะออกกำลังกายทุกวันเพื่อสุขภาพที่ดีขึ้น,1963,ฉันตั้งใจว่าจะออกกำลังกายทุกวันแต่บางครั้งก็ขี้เกียจ
0.901,50,ถ้าเรามีความตั้งใจจริง ไม่ว่าอะไรก็สามารถทำได้สำเร็จ,508,ถ้าเรามีความพยายามและไม่ยอมแพ้ เราก็จะสามารถบรรลุเป้าหมายที่ตั้งไว้ได้
0.901,430,ฉันลองทำสูตรอาหารใหม่และผลลัพธ์ออกมาอร่อยมาก,666,ฉันกำลังพยายามทำอาหารสูตรใหม่ แต่ดูเหมือนว่าจะต้องฝึกฝนอีกมาก
0.901,187,ถ้าคุณว่างวันเสาร์นี้ เราไปดูหนังเรื่องใหม่ด้วยกันดีไหม?,1796,คุณอยากไปดูหนังเรื่องใหม่ที่เข้าฉายสุดสัปดาห์นี้กับฉันไหม
0.901,28,ในช่วงวันหยุดยาวนี้ เราวางแผนจะไปเที่ยวต่างจังหวัดกับครอบครัว,1094,ฉันวางแผนจะเดินทางไปเยี่ยมเพื่อนที่ต่างจังหวัดในวันหยุดนี้
0.901,1325,การรับฟังความคิดเห็นของผู้อื่นช่วยให้เรามีมุมมองที่กว้างขึ้น,1331,การเปิดใจรับฟังความคิดเห็นที่แตกต่างจะช่วยให้เราเติบโตขึ้น
0.901,508,ถ้าเรามีความพยายามและไม่ยอมแพ้ เราก็จะสามารถบรรลุเป้าหมายที่ตั้งไว้ได้,1017,ถึงแม้ว่ามันจะยาก แต่ถ้าเราพยายาม เราก็จะประสบความสำเร็จได้
0.901,212,คุณคิดว่าวันหยุดนี้เราควรไปเที่ยวภูเขาหรือทะเลดี?,608,ถ้าคุณต้องการพักผ่อน เราสามารถไปเที่ยวทะเลหรือภูเขาก็ได้
0.901,773,ฉันเพิ่งเรียนรู้วิธีการทำขนมเค้กสูตรใหม่ที่อร่อยมาก,1265,เธอสามารถสอนฉันทำขนมเค้กสูตรนี้ได้ไหม มันดูน่าอร่อยมาก
0.901,814,ถึงแม้ว่าฝนจะตกหนัก แต่เราก็ยังไปเที่ยวได้,1700,แม้ว่าสภาพอากาศจะไม่ดี แต่เรายังคงเดินทางต่อไปได้
0.901,627,ถ้าเรามีความมุ่งมั่นและความพยายาม เราจะสามารถทำได้ทุกอย่าง,1649,แม้ว่างานจะยาก แต่ถ้าเราพยายาม เราจะสำเร็จได้
0.901,1215,ผมหวังว่าจะได้พบคุณอีกครั้งในโอกาสหน้า,1731,ฉันดีใจที่ได้พบคุณอีกครั้ง หลังจากเวลาผ่านไปนาน
0.901,1541,หลังจากที่ฝนหยุดตก เราควรออกไปซื้อของที่ตลาดไหม?,1759,ถึงแม้ว่าฝนจะตกเราก็ยังสามารถไปช็อปปิ้งที่ห้างสรรพสินค้าได้
0.901,126,ความสุขไม่ได้อยู่ที่ว่าเรามีอะไร แต่อยู่ที่ว่าเรารู้สึกอย่างไรกับสิ่งที่มี,1988,ความสุขไม่ใช่สิ่งที่หาได้จากภายนอก แต่เป็นสิ่งที่อยู่ภายในใจเรา
0.901,207,ถ้าคุณต้องการความช่วยเหลือ ผมยินดีที่จะช่วยเสมอ,602,ฉันรู้สึกขอบคุณสำหรับการสนับสนุนและความช่วยเหลือจากคุณเสมอมา
0.901,491,แม้ว่าวันนี้อากาศจะร้อนมาก แต่ฉันก็ยังออกไปวิ่งออกกำลังกายตามปกติเพื่อสุขภาพที่ดี,858,แม้ว่าอากาศจะร้อน แต่เขาก็ยังคงวิ่งออกกำลังกายทุกเช้า
0.901,967,ในที่สุดฉันก็ได้ลองทำเค้กช็อกโกแลตสูตรของคุณยายที่เก็บไว้นาน,995,คุณแม่สอนทำเค้กช็อกโกแลตสูตรโบราณของครอบครัว
0.901,454,ฉันพบว่าโยคะช่วยให้ฉันมีสมาธิและผ่อนคลาย,626,ฉันพบว่าการนั่งสมาธิช่วยให้จิตใจสงบและมีสมาธิมากขึ้น
0.901,955,ถ้าคุณว่างเย็นนี้ เรามาดูหนังด้วยกันเถอะ มีหนังใหม่น่าสนใจหลายเรื่อง,1111,หากคุณมีเวลาว่างเราน่าจะไปดูหนังด้วยกัน
0.901,1061,เมื่อเราเปิดใจรับฟังความคิดเห็นของผู้อื่น เราจะเรียนรู้มากขึ้น,1331,การเปิดใจรับฟังความคิดเห็นที่แตกต่างจะช่วยให้เราเติบโตขึ้น
0.901,527,ถ้าเราตั้งเป้าหมายและมุ่งมั่นทำงานหนัก เราก็จะสามารถประสบความสำเร็จได้ตามที่หวัง,1649,แม้ว่างานจะยาก แต่ถ้าเราพยายาม เราจะสำเร็จได้
0.901,66,การอ่านหนังสือหลากหลายแนวช่วยเปิดโลกทัศน์และความคิดสร้างสรรค์,305,การอ่านหนังสือทำให้เราเปิดใจกว้างและเข้าใจโลกมากขึ้น
0.901,1281,คุณต้องการให้ฉันช่วยอะไรไหม ฉันยินดีที่จะช่วยเต็มที่,1634,คุณต้องการให้ฉันช่วยอะไรเพิ่มเติมหรือไม่?
0.901,148,ฉันชอบดื่มชาร้อนกับขนมปังปิ้งในตอนเช้า,470,ฉันชอบดื่มชาเขียวร้อนในตอนเช้าเพื่อเริ่มต้นวันใหม่
0.901,38,ฉันรู้สึกซาบซึ้งในความมีน้ำใจของคุณ ที่คอยช่วยเหลือฉันเสมอมา,1309,ฉันอยากขอบคุณคุณสำหรับความช่วยเหลือและการสนับสนุนที่ต่อเนื่อง
0.901,1550,การออกกำลังกายเป็นประจำช่วยให้สุขภาพดีขึ้น คุณคิดอย่างไร?,1750,การออกกำลังกายทุกวันช่วยให้สุขภาพแข็งแรงและจิตใจแจ่มใส
0.901,13,ถ้าเราต้องการประสบความสำเร็จ เราควรตั้งเป้าหมายและพยายามอย่างเต็มที่เพื่อให้ไปถึง,86,ถ้าเรามีเป้าหมายที่ชัดเจน เราก็จะมุ่งมั่นและพยายามได้ง่ายขึ้น
0.901,533,ถ้าเรามองโลกในแง่ดี ชีวิตของเราก็จะเต็มไปด้วยพลังและความหวัง,1080,เมื่อเรามีทัศนคติที่ดี ชีวิตก็จะมีความสุขมากขึ้น
0.901,601,ถ้าคุณไม่สะดวกที่จะพบกันวันนี้ เราสามารถนัดใหม่วันอื่นได้,1247,ถ้าวันนี้คุณยุ่ง เราสามารถเลื่อนการประชุมไปเป็นวันพรุ่งนี้ได้
0.901,315,การทำงานเป็นทีมจะทำให้เราสามารถบรรลุเป้าหมายได้เร็วขึ้น,431,ถ้าเราช่วยกันทำงานนี้ เราจะเสร็จเร็วขึ้น
0.901,315,การทำงานเป็นทีมจะทำให้เราสามารถบรรลุเป้าหมายได้เร็วขึ้น,1602,ถ้าเราช่วยกันทำงานนี้ เราจะเสร็จเร็วขึ้น
0.901,827,ฉันชอบปลูกต้นไม้และดูแลสวนในเวลาว่าง,1082,ฉันชอบปลูกต้นไม้และดอกไม้ในสวน เพราะทำให้บ้านสวยงาม
0.901,159,เมื่อเราเรียนรู้จากความผิดพลาด เราก็จะเติบโตและแข็งแกร่งขึ้น,782,แม้ว่าเราจะเคยผิดพลาด แต่เราก็เรียนรู้จากมันได้
0.901,728,ฉันหวังว่าคุณจะสนุกกับการเดินทางครั้งนี้และเก็บประสบการณ์ที่ดี,1765,การเดินทางครั้งนี้จะเป็นประสบการณ์ที่ดีสำหรับพวกเราทุกคน
0.901,747,ถ้าคุณมีคำถามเกี่ยวกับงาน โปรดติดต่อฉันได้ตลอดเวลา,1950,ถ้าคุณมีคำถาม สามารถถามฉันได้ตลอดเวลา
0.901,589,ถ้าคุณต้องการความช่วยเหลือในการทำงาน โปรดบอกฉันได้เลย,853,ถ้าเธอต้องการความช่วยเหลือ โปรดอย่าลังเลที่จะบอกฉัน
0.901,278,แม้ว่าวันนี้จะยุ่งมาก แต่ฉันก็รู้สึกภูมิใจที่ได้ทำงานสำเร็จตามเป้าหมาย,1135,แม้ว่าวันนี้จะยุ่งแต่ฉันก็มีความสุขที่ได้ช่วยเหลือคนอื่น
0.901,239,ผมพบร้านอาหารใหม่ที่อาหารอร่อยมาก คุณต้องลองไป,1229,คุณควรลองร้านอาหารใหม่ที่เปิดตรงมุมถนน อาหารอร่อยมาก
0.901,559,ฉันชอบการฟังเสียงฝนตก เพราะมันทำให้ฉันรู้สึกสงบและผ่อนคลาย,769,ฉันชอบฟังเสียงฝนตกเวลาที่นอนพักผ่อนอยู่บ้าน
0.901,141,ฉันตั้งใจว่าจะเรียนภาษาใหม่เพื่อเปิดโอกาสในการทำงานมากขึ้น,1574,ฉันคิดว่าการเรียนรู้ภาษาใหม่เป็นการเปิดโอกาสให้กับชีวิต
0.901,289,วันนี้ฉันตื่นเช้าเพื่อไปวิ่งออกกำลังกาย และรู้สึกสดชื่นมากตลอดวัน,1474,หลังจากออกกำลังกาย ฉันรู้สึกสดชื่นขึ้นมาก
0.901,7,เธอช่วยอธิบายวิธีการใช้โปรแกรมนี้ให้ฉันฟังอีกครั้งได้ไหม ฉันยังไม่ค่อยเข้าใจ,1764,คุณช่วยอธิบายปัญหานี้ให้ฉันฟังอีกครั้งได้ไหมฉันยังไม่เข้าใจ
0.901,404,ฉันกำลังหัดเล่นกีตาร์ แต่ยังไม่เก่งเท่าไหร่,1613,ฉันเพิ่งเริ่มเรียนเล่นกีตาร์ และมันท้าทายมากแต่สนุก
0.9,542,ฉันสนใจในการศึกษาประวัติศาสตร์ เพื่อเข้าใจถึงรากฐานและความเป็นมาของสังคม,1726,ฉันสนใจเรียนรู้เกี่ยวกับวัฒนธรรมและประวัติศาสตร์
0.9,77,การออกไปเดินชมธรรมชาติช่วยให้จิตใจสงบและลดความเครียด,613,เมื่อฉันรู้สึกเครียด ฉันมักจะออกไปเดินเล่นเพื่อผ่อนคลายจิตใจ
0.9,500,ฉันเชื่อว่าการดูแลสุขภาพด้วยการออกกำลังกายและกินอาหารที่มีประโยชน์ สำคัญต่อการมีชีวิตที่ดี,650,การออกกำลังกายเป็นประจำเป็นสิ่งสำคัญสำหรับสุขภาพที่ดีและชีวิตที่ยืนยาว
0.9,578,ฉันชอบฟังเพลงขณะทำงาน เพราะมันช่วยให้ฉันมีสมาธิและทำงานได้เร็วขึ้น,1754,ฉันชอบฟังเพลงคลาสสิกเวลาทำงานเพราะทำให้ผ่อนคลาย
0.9,308,แม้ว่าเส้นทางจะยากลำบาก แต่ฉันก็จะไม่ยอมแพ้และจะเดินหน้าต่อไป,330,แม้ว่าฉันจะผิดหวัง แต่ฉันก็จะไม่ยอมแพ้และจะพยายามต่อไป
0.9,17,ถึงแม้ว่าเราจะพบกับอุปสรรคมากมาย แต่ก็ไม่ควรยอมแพ้และควรสู้ต่อไป,849,แม้ว่าจะมีอุปสรรคมากมาย เรายังคงมุ่งมั่นที่จะประสบความสำเร็จ
0.9,173,ฉันชอบชมพระจันทร์เต็มดวงที่ส่องแสงสว่างบนท้องฟ้ายามค่ำคืน,1063,ฉันสนใจเรื่องดาราศาสตร์และชอบดูดาวในคืนที่ท้องฟ้าแจ่มใส
0.9,344,ถ้าคุณมีคำถาม อย่าลังเลที่จะถาม ฉันยินดีที่จะตอบ,1607,ถ้าคุณมีข้อสงสัย โปรดอย่าลังเลที่จะถามฉันได้ตลอดเวลา
0.9,699,เมื่อฤดูหนาวมาเยือน อากาศก็เย็นลงและใบไม้ก็เริ่มเปลี่ยนสี,1041,ฉันชอบอากาศเย็นของฤดูใบไม้ร่วงและสีสันของใบไม้ที่เปลี่ยนไป
0.9,19,ฉันอยากเรียนรู้ภาษาใหม่ เพราะจะได้สื่อสารกับคนต่างชาติได้ดีขึ้น,141,ฉันตั้งใจว่าจะเรียนภาษาใหม่เพื่อเปิดโอกาสในการทำงานมากขึ้น
0.9,716,ถ้าคุณรู้สึกไม่สบายใจ โปรดบอกฉัน ฉันพร้อมที่จะช่วยเหลือ,774,ถ้าคุณต้องการความช่วยเหลือ โปรดบอกฉันได้เลย
